Time (min),Volume of Mixture (ml),Viable Cells (10^6 cells/ml),mAb Concentration (mg/l),Glucose Concentration (g/l),Lactate Concentration (g/l),Viability (%)
1550,5650,1.60720083896,20.6570825798,5.41347229594,0.534682963202,98.8072944448
1551,5650,1.60799265557,20.676513153,5.41290355078,0.535032559239,98.8071706028
1552,5650,1.60878475366,20.6959532984,5.41233457837,0.535382256305,98.8070467426
1553,5650,1.60957713325,20.7154030193,5.41176537867,0.53573205437,98.8069228641
1554,5650,1.61036979432,20.7348623192,5.41119595166,0.536081953403,98.8067989672
1555,5650,1.61116273687,20.7543312015,5.41062629731,0.536431953372,98.806675052
1556,5650,1.61195596091,20.7738096695,5.41005641559,0.536782054246,98.8065511184
1557,5650,1.61274946642,20.7932977267,5.40948630646,0.537132255994,98.8064271664
1558,5650,1.6135432534,20.8127953765,5.40891596989,0.537482558584,98.8063031959
1559,5650,1.61433732185,20.8323026223,5.40834540586,0.537832961985,98.8061792069
1560,5650,1.61513167176,20.8518194674,5.40777461434,0.538183466165,98.8060551994
1561,5650,1.61592630313,20.8713459153,5.4072035953,0.538534071093,98.8059311733
1562,5650,1.61672121596,20.8908819694,5.4066323487,0.538884776737,98.8058071287
1563,5650,1.61751641024,20.9104276331,5.40606087451,0.539235583065,98.8056830654
1564,5650,1.61831188597,20.9299829098,5.40548917271,0.539586490045,98.8055589835
1565,5650,1.61910764313,20.9495478028,5.40491724327,0.539937497646,98.8054348829
1566,5650,1.61990368174,20.9691223157,5.40434508616,0.540288605835,98.8053107636
1567,5650,1.62070000178,20.9887064517,5.40377270134,0.54063981458,98.8051866255
1568,5650,1.62149660324,21.0083002143,5.40320008879,0.54099112385,98.8050624686
1569,5650,1.62229348613,21.0279036069,5.40262724848,0.541342533613,98.8049382929
1570,5650,1.62309065043,21.0475166329,5.40205418038,0.541694043835,98.8048140984
1571,5650,1.62388809615,21.0671392957,5.40148088445,0.542045654485,98.804689885
1572,5650,1.62468582327,21.0867715987,5.40090736068,0.54239736553,98.8045656526
1573,5650,1.6254838318,21.1064135454,5.40033360903,0.542749176938,98.8044414013
1574,5650,1.62628212172,21.126065139,5.39975962946,0.543101088676,98.804317131
1575,5650,1.62708069303,21.145726383,5.39918542196,0.543453100712,98.8041928417
1576,5650,1.62787954573,21.1653972808,5.39861098649,0.543805213013,98.8040685334
1577,5650,1.6286786798,21.1850778358,5.39803632303,0.544157425547,98.8039442059
1578,5650,1.62947809525,21.2047680514,5.39746143154,0.54450973828,98.8038198594
1579,5650,1.63027779207,21.224467931,5.39688631199,0.54486215118,98.8036954937
1580,5650,1.63107777024,21.244177478,5.39631096437,0.545214664214,98.8035711088
1581,5650,1.63187802977,21.2638966958,5.39573538863,0.545567277348,98.8034467047
1582,5650,1.63267857064,21.2836255879,5.39515958474,0.545919990551,98.8033222814
1583,5650,1.63347939286,21.3033641575,5.39458355269,0.546272803788,98.8031978387
1584,5650,1.63428049641,21.3231124082,5.39400729244,0.546625717027,98.8030733768
1585,5650,1.63508188129,21.3428703432,5.39343080396,0.546978730234,98.8029488955
1586,5650,1.63588354749,21.3626379661,5.39285408723,0.547331843376,98.8028243949
1587,5650,1.636685495,21.3824152802,5.39227714221,0.547685056419,98.8026998748
1588,5650,1.63748772382,21.4022022888,5.39169996888,0.548038369331,98.8025753353
1589,5650,1.63829023394,21.4219989955,5.3911225672,0.548391782077,98.8024507763
1590,5650,1.63909302535,21.4418054036,5.39054493716,0.548745294624,98.8023261978
1591,5650,1.63989609805,21.4616215165,5.38996707871,0.549098906939,98.8022015997
1592,5650,1.64069945203,21.4814473376,5.38938899184,0.549452618986,98.8020769821
1593,5650,1.64150308727,21.5012828704,5.38881067652,0.549806430734,98.8019523449
1594,5650,1.64230700378,21.5211281181,5.38823213271,0.550160342148,98.801827688
1595,5650,1.64311120153,21.5409830842,5.38765336039,0.550514353193,98.8017030115
1596,5650,1.64391568054,21.5608477722,5.38707435953,0.550868463836,98.8015783152
1597,5650,1.64472044078,21.5807221853,5.3864951301,0.551222674044,98.8014535992
1598,5650,1.64552548226,21.6006063271,5.38591567208,0.551576983781,98.8013288635
1599,5650,1.64633080495,21.6205002008,5.38533598544,0.551931393013,98.8012041079
1600,5650,1.64713640886,21.64040381,5.38475607014,0.552285901706,98.8010793325
1601,5650,1.64794229398,21.6603171579,5.38417592616,0.552640509827,98.8009545372
1602,5650,1.64874846028,21.6802402481,5.38359555348,0.55299521734,98.8008297221
1603,5650,1.64955490778,21.7001730838,5.38301495206,0.55335002421,98.8007048869
1604,5650,1.65036163646,21.7201156686,5.38243412188,0.553704930404,98.8005800319
1605,5650,1.6511686463,21.7400680058,5.38185306291,0.554059935887,98.8004551568
1606,5650,1.65197593731,21.7600300987,5.38127177512,0.554415040624,98.8003302617
1607,5650,1.65278350946,21.7800019508,5.38069025849,0.55477024458,98.8002053465
1608,5650,1.65359136276,21.7999835656,5.38010851299,0.55512554772,98.8000804112
1609,5650,1.65439949719,21.8199749463,5.37952653858,0.55548095001,98.7999554558
1610,5650,1.65520791275,21.8399760964,5.37894433525,0.555836451414,98.7998304802
1611,5650,1.65601660941,21.8599870193,5.37836190296,0.556192051898,98.7997054845
1612,5650,1.65682558718,21.8800077184,5.3777792417,0.556547751427,98.7995804685
1613,5650,1.65763484605,21.900038197,5.37719635142,0.556903549964,98.7994554322
1614,5650,1.658444386,21.9200784586,5.37661323211,0.557259447475,98.7993303756
1615,5650,1.65925420702,21.9401285066,5.37602988373,0.557615443925,98.7992052988
1616,5650,1.66006430911,21.9601883444,5.37544630627,0.557971539279,98.7990802015
1617,5650,1.66087469225,21.9802579753,5.37486249969,0.5583277335,98.7989550839
1618,5650,1.66168535643,22.0003374029,5.37427846396,0.558684026553,98.7988299458
1619,5650,1.66249630165,22.0204266303,5.37369419907,0.559040418403,98.7987047873
1620,5650,1.66330752788,22.0405256612,5.37310970497,0.559396909014,98.7985796083
1621,5650,1.66411903513,22.0606344987,5.37252498165,0.55975349835,98.7984544088
1622,5650,1.66493082338,22.0807531465,5.37194002909,0.560110186375,98.7983291887
1623,5650,1.66574289262,22.1008816078,5.37135484724,0.560466973054,98.798203948
1624,5650,1.66655524284,22.121019886,5.37076943609,0.560823858351,98.7980786867
1625,5650,1.66736787402,22.1411679846,5.37018379561,0.561180842229,98.7979534048
1626,5650,1.66818078616,22.1613259069,5.36959792578,0.561537924653,98.7978281021
1627,5650,1.66899397924,22.1814936563,5.36901182656,0.561895105586,98.7977027788
1628,5650,1.66980745326,22.2016712363,5.36842549793,0.562252384992,98.7975774347
1629,5650,1.6706212082,22.2218586502,5.36783893987,0.562609762835,98.7974520698
1630,5650,1.67143524404,22.2420559014,5.36725215234,0.562967239079,98.7973266841
1631,5650,1.67224956079,22.2622629933,5.36666513533,0.563324813686,98.7972012775
1632,5650,1.67306415842,22.2824799293,5.3660778888,0.563682486621,98.7970758501
1633,5650,1.67387903692,22.3027067129,5.36549041273,0.564040257847,98.7969504018
1634,5650,1.67469419629,22.3229433473,5.36490270709,0.564398127328,98.7968249325
1635,5650,1.6755096365,22.343189836,5.36431477187,0.564756095026,98.7966994422
1636,5650,1.67632535755,22.3634461825,5.36372660702,0.565114160905,98.7965739309
1637,5650,1.67714135943,22.38371239,5.36313821254,0.565472324928,98.7964483986
1638,5650,1.67795764211,22.4039884619,5.36254958838,0.565830587057,98.7963228452
1639,5650,1.6787742056,22.4242744018,5.36196073452,0.566188947257,98.7961972707
1640,5650,1.67959104987,22.4445702129,5.36137165095,0.56654740549,98.7960716751
1641,5650,1.68040817491,22.4648758986,5.36078233763,0.566905961719,98.7959460583
1642,5650,1.68122558072,22.4851914625,5.36019279454,0.567264615907,98.7958204202
1643,5650,1.68204326727,22.5055169077,5.35960302165,0.567623368016,98.795694761
1644,5650,1.68286123455,22.5258522378,5.35901301893,0.567982218009,98.7955690805
1645,5650,1.68367948256,22.5461974562,5.35842278637,0.568341165849,98.7954433786
1646,5650,1.68449801126,22.5665525661,5.35783232394,0.568700211498,98.7953176555
1647,5650,1.68531682067,22.5869175711,5.3572416316,0.569059354918,98.7951919109
1648,5650,1.68613591075,22.6072924745,5.35665070934,0.569418596073,98.795066145
1649,5650,1.68695528149,22.6276772796,5.35605955714,0.569777934924,98.7949403576
1650,5650,1.68777493289,22.64807199,5.35546817496,0.570137371433,98.7948145488
1651,5650,1.68859486492,22.668476609,5.35487656277,0.570496905564,98.7946887185
1652,5650,1.68941507758,22.6888911399,5.35428472057,0.570856537277,98.7945628666
1653,5650,1.69023557084,22.7093155862,5.35369264832,0.571216266535,98.7944369932
1654,5650,1.6910563447,22.7297499513,5.35310034599,0.571576093299,98.7943110982
1655,5650,1.69187739914,22.7501942385,5.35250781356,0.571936017533,98.7941851816
1656,5650,1.69269873414,22.7706484513,5.35191505101,0.572296039197,98.7940592433
1657,5650,1.69352034969,22.791112593,5.35132205831,0.572656158254,98.7939332833
1658,5650,1.69434224578,22.811586667,5.35072883544,0.573016374664,98.7938073016
1659,5650,1.69516442238,22.8320706767,5.35013538237,0.57337668839,98.7936812981
1660,5650,1.69598687949,22.8525646256,5.34954169908,0.573737099393,98.7935552729
1661,5650,1.69680961709,22.8730685169,5.34894778554,0.574097607635,98.7934292258
1662,5650,1.69763263516,22.8935823541,5.34835364174,0.574458213076,98.7933031569
1663,5650,1.6984559337,22.9141061406,5.34775926763,0.574818915679,98.7931770661
1664,5650,1.69927951267,22.9346398798,5.34716466321,0.575179715405,98.7930509533
1665,5650,1.70010337207,22.955183575,5.34656982845,0.575540612214,98.7929248187
1666,5650,1.70092751188,22.9757372297,5.34597476331,0.575901606068,98.792798662
1667,5650,1.70175193209,22.9963008472,5.34537946779,0.576262696928,98.7926724833
1668,5650,1.70257663268,23.0168744309,5.34478394185,0.576623884755,98.7925462826
1669,5650,1.70340161363,23.0374579843,5.34418818546,0.57698516951,98.7924200598
1670,5650,1.70422687493,23.0580515106,5.34359219862,0.577346551153,98.7922938149
1671,5650,1.70505241655,23.0786550134,5.34299598129,0.577708029646,98.7921675479
1672,5650,1.70587823849,23.0992684959,5.34239953344,0.578069604949,98.7920412586
1673,5650,1.70670434073,23.1198919615,5.34180285506,0.578431277023,98.7919149472
1674,5650,1.70753072325,23.1405254138,5.34120594613,0.578793045828,98.7917886135
1675,5650,1.70835738603,23.1611688559,5.34060880661,0.579154911324,98.7916622576
1676,5650,1.70918432906,23.1818222914,5.34001143648,0.579516873473,98.7915358794
1677,5650,1.71001155232,23.2024857236,5.33941383572,0.579878932234,98.7914094788
1678,5650,1.71083905579,23.2231591559,5.33881600431,0.580241087568,98.7912830558
1679,5650,1.71166683946,23.2438425917,5.33821794223,0.580603339435,98.7911566105
1680,5650,1.7124949033,23.2645360344,5.33761964944,0.580965687795,98.7910301427
1681,5650,1.71332324731,23.2852394873,5.33702112593,0.581328132609,98.7909036525
1682,5650,1.71415187145,23.3059529539,5.33642237168,0.581690673835,98.7907771397
1683,5650,1.71498077572,23.3266764375,5.33582338665,0.582053311434,98.7906506044
1684,5650,1.7158099601,23.3474099416,5.33522417083,0.582416045367,98.7905240466
1685,5650,1.71663942456,23.3681534694,5.3346247242,0.582778875592,98.7903974662
1686,5650,1.7174691691,23.3889070244,5.33402504673,0.583141802069,98.7902708631
1687,5650,1.71829919368,23.40967061,5.33342513839,0.583504824758,98.7901442374
1688,5650,1.71912949831,23.4304442296,5.33282499917,0.583867943619,98.790017589
1689,5650,1.71996008294,23.4512278865,5.33222462905,0.584231158611,98.7898909179
1690,5650,1.72079094758,23.4720215842,5.33162402799,0.584594469693,98.789764224
1691,5650,1.72162209219,23.4928253259,5.33102319598,0.584957876825,98.7896375074
1692,5650,1.72245351676,23.5136391151,5.330422133,0.585321379966,98.7895107679
1693,5650,1.72328522127,23.5344629553,5.32982083902,0.585684979076,98.7893840056
1694,5650,1.7241172057,23.5552968497,5.32921931401,0.586048674113,98.7892572203
1695,5650,1.72494947003,23.5761408017,5.32861755797,0.586412465036,98.7891304122
1696,5650,1.72578201425,23.5969948148,5.32801557086,0.586776351805,98.7890035811
1697,5650,1.72661483833,23.6178588922,5.32741335266,0.587140334378,98.7888767271
1698,5650,1.72744794225,23.6387330375,5.32681090335,0.587504412715,98.78874985
1699,5650,1.72828132599,23.659617254,5.32620822291,0.587868586773,98.7886229499
1700,5650,1.72911498954,23.680511545,5.32560531131,0.588232856512,98.7884960268
1701,5650,1.72994893288,23.7014159139,5.32500216854,0.588597221891,98.7883690805
1702,5650,1.73078315598,23.7223303642,5.32439879457,0.588961682867,98.788242111
1703,5650,1.73161765882,23.7432548992,5.32379518937,0.5893262394,98.7881151184
1704,5650,1.73245244139,23.7641895222,5.32319135294,0.589690891448,98.7879881026
1705,5650,1.73328750366,23.7851342368,5.32258728524,0.590055638969,98.7878610636
1706,5650,1.73412284561,23.8060890461,5.32198298625,0.590420481921,98.7877340013
